accuracy,loss,val_accuracy,val_loss
0.6374876499176025,0.9788495898246764,0.734375,0.7117586731910706
0.8170128464698792,0.5558639764785767,0.73828125,0.7767426371574402
0.8689416646957397,0.4130752384662628,0.73828125,0.7421849370002747
0.8981207013130188,0.3132636845111847,0.71484375,0.740247368812561
